# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Jan 05 11:23:39 EST 2022 [seed=1641399818326]
# -threads 32 ST11BeastTest.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
7245000	-27778.306109147925	-526.8831895996267	-27251.4229195483	2751.237287883404	-734.237287883404	8446.956919868639	141.0204232695178	0.5919486715682459	2.4001985055566197	0.26154589072595164	0.23564745658346797	2.0749704581120074	0.43568901745373134	31.160997913053404	1.6613098529672044E-4	1.6613098529672044E-4	-27251.4229195483	0.0	-325.16733416348944
7246000	-27769.85007662082	-510.822805229731	-27259.02727139109	2689.373159055975	-672.3731590559751	8335.442308360816	154.06198693879446	0.5449853369347795	2.4001985055566197	0.26154589072595164	0.18144248262969315	2.176138766699249	0.43568901745373134	22.342242953052608	1.68742679542773E-4	1.6874267954277306E-4	-27259.02727139109	0.0	-313.68520841460725
7247000	-27771.271511833595	-520.6175532969012	-27250.65395853669	2740.006132330295	-723.0061323302948	8620.779887315468	159.98865280270098	0.5823170454231452	2.290734438041559	0.26154589072595164	0.2010285281854833	2.176138766699249	0.48823533092463606	22.457020973169314	1.6182606482579198E-4	1.61826064825792E-4	-27250.65395853669	0.0	-317.37296848171707
7248000	-27768.8472677462	-519.583865551014	-27249.26340219519	2878.052790635639	-861.0527906356392	8841.17923098799	151.0661363693445	0.5837895211466659	2.290734438041559	0.2600734150024309	0.2010285281854833	2.176138766699249	0.48823533092463606	23.330293774526684	1.5976001733451403E-4	1.5976001733451398E-4	-27249.26340219519	0.0	-323.516898502705
7249000	-27764.128779786635	-515.3438758916462	-27248.78490389499	2811.1686377521987	-794.1686377521987	8666.78541972849	160.88425696513232	0.5378331882475441	2.3371748245827115	0.2547781384176485	0.2058397511282355	2.1686020602250364	0.49577203739884834	23.330293774526684	1.6217907415872488E-4	1.6217907415872482E-4	-27248.78490389499	0.0	-309.4482086411705
7250000	-27761.608259983208	-518.2787270292167	-27243.32953295399	2739.8034567830564	-722.8034567830564	8440.298891549457	149.77169535366374	0.5429397495271271	2.3287546693786942	0.2547781384176485	0.2058397511282355	2.184639994971313	0.48304769657700586	26.20875004528757	1.6376407016920077E-4	1.6376407016920072E-4	-27243.32953295399	0.0	-317.7439594317608
7251000	-27762.794226906	-517.0529939592632	-27245.741232946737	2476.826019004541	-459.8260190045412	7961.9137739739945	157.53232434274648	0.5429397495271271	2.3287546693786942	0.2547781384176485	0.2058397511282355	2.184639994971313	0.48304769657700586	24.85998993695669	1.648512277448334E-4	1.6485122774483337E-4	-27245.741232946737	0.0	-311.4923215542413
7252000	-27765.860010064018	-513.3633907420417	-27252.496619321977	2720.181918367236	-703.181918367236	8319.044418978334	159.19083922015375	0.5465853066406204	2.3122488997207595	0.2707901028801059	0.2058397511282355	2.1814882430532974	0.48304769657700586	24.860770904200997	1.648827952710971E-4	1.648827952710971E-4	-27252.496619321977	0.0	-306.10534875180485
7253000	-27763.260587531087	-521.0365093111635	-27242.224078219922	2613.766679206763	-596.766679206763	8339.354674906126	144.0684238258308	0.534561503938511	2.324272702422869	0.2707901028801059	0.2058397511282355	2.1814882430532974	0.48304769657700586	24.026796237021966	1.6247320795787529E-4	1.6247320795787523E-4	-27242.224078219922	0.0	-330.5941577496891
7254000	-27764.38147890789	-524.9288942896492	-27239.45258461824	2563.780609430331	-546.780609430331	8186.278375302854	160.24166591005854	0.534561503938511	2.298917024207675	0.28306633064296177	0.2058397511282355	2.1692120152904417	0.5084033747921999	27.208180836263313	1.6298862303582275E-4	1.6298862303582284E-4	-27239.45258461824	0.0	-311.9603360418754
7255000	-27760.41995499594	-518.3402637436961	-27242.079691252246	2591.4449450629645	-574.4449450629645	8176.3308691552	153.82100304448156	0.534561503938511	2.251587683176337	0.2699729116070331	0.2058397511282355	2.2006929686657357	0.5373451814841725	26.84133463508394	1.6812424617357536E-4	1.6812424617357528E-4	-27242.079691252246	0.0	-312.4695721660187
7256000	-27765.309081299914	-528.5497185758011	-27236.759362724115	2714.0691616930453	-697.0691616930453	8582.3323509778	142.49233119166757	0.534561503938511	2.272549682555805	0.2699729116070331	0.18487775174876783	2.2006929686657357	0.5373451814841725	26.159902194407	1.575777098642942E-4	1.5757770986429416E-4	-27236.759362724115	0.0	-335.4494422916848
7257000	-27770.895807235716	-517.1064932200281	-27253.78931401569	2814.1412157016152	-797.1412157016152	8727.244377592542	156.23820667812683	0.534561503938511	2.272549682555805	0.2699729116070331	0.18487775174876783	2.2006929686657357	0.5373451814841725	22.21024028720053	1.6046639300677473E-4	1.604663930067747E-4	-27253.78931401569	0.0	-318.1109091944641
7258000	-27769.01972305137	-523.8040096108391	-27245.21571344053	2679.968029881201	-662.9680298812009	8475.485490294464	161.54574494385443	0.5409081987891736	2.262656277197883	0.26362621675637044	0.18487775174876783	2.2105863740236575	0.5373451814841725	24.19398166554129	1.6025046602303233E-4	1.6025046602303236E-4	-27245.21571344053	0.0	-315.5616708863035
7259000	-27777.813664454305	-530.8816603098021	-27246.932004144503	2754.44392556209	-737.44392556209	8627.610951056944	151.59381357442038	0.5561189782729733	2.1933526984755805	0.28112612009895727	0.18487775174876783	2.2105863740236575	0.5739380773800891	27.399227960206968	1.5551830331031973E-4	1.5551830331031978E-4	-27246.932004144503	0.0	-326.22109158447176
7260000	-27769.239484044032	-524.5328066211664	-27244.706677422866	2826.546097570941	-809.5460975709411	8835.368097214077	170.25932873259148	0.5561189782729733	2.315379436834987	0.28112612009895727	0.18487775174876783	2.1140355927065952	0.548462120337745	23.476774056360085	1.5663835173570202E-4	1.56638351735702E-4	-27244.706677422866	0.0	-309.0177339199244
7261000	-27773.68923568807	-530.6913325376942	-27242.997903150375	2786.8730308042645	-769.8730308042645	8723.620749382708	137.38656969784049	0.5561189782729733	2.315379436834987	0.27602763133955893	0.18487775174876783	2.1140355927065952	0.5535606090971433	25.447309529024956	1.5389292510348666E-4	1.5389292510348666E-4	-27242.997903150375	0.0	-344.1518790039415
7262000	-27768.540477282382	-526.0456483595531	-27242.49482892283	2548.384199123073	-531.3841991230729	8264.523705640151	160.34860873643504	0.5561189782729733	2.3137088331048843	0.24024688404621408	0.18487775174876783	2.151486943730043	0.5535606090971433	25.284101376432766	1.6043269985095641E-4	1.6043269985095641E-4	-27242.49482892283	0.0	-316.83933588414635
7263000	-27771.22761943585	-518.5162317887689	-27252.71138764708	2690.7240406966102	-673.7240406966102	8487.545085146343	154.7547558997709	0.5413541289320013	2.260639000023548	0.29514183783353065	0.19964260108973986	2.1496618230240623	0.5535606090971433	22.955899141752884	1.6447000120075553E-4	1.644700012007555E-4	-27252.71138764708	0.0	-319.4910169461611
7264000	-27770.441640865454	-531.83054931173	-27238.611091553725	2729.4714289888498	-712.4714289888498	8780.272011048472	158.326853568099	0.5413541289320013	2.2656668812949556	0.2617658181335122	0.19461471981833225	2.183037842724081	0.5535606090971433	22.42999761695982	1.5522864895198827E-4	1.552286489519883E-4	-27238.611091553725	0.0	-330.363904933362
7265000	-27772.577440719833	-536.5840924438344	-27235.993348276	2679.763162978188	-662.7631629781881	8667.50972567685	160.00125857380593	0.5296995132614873	2.2656668812949556	0.2449389587807862	0.20502719212156345	2.1946924583945946	0.5599749961466381	24.333116361477682	1.5096509859506105E-4	1.509650985950611E-4	-27235.993348276	0.0	-329.69872619324275
7266000	-27773.01646224278	-525.5158335917059	-27247.500628651072	2834.1898046673646	-817.1898046673646	8779.41249419179	163.9348939103081	0.5073728183035441	2.346773642122966	0.24874930574359794	0.20502719212156345	2.217297464635789	0.47477957707256474	25.078830103466	1.5837236358038522E-4	1.5837236358038525E-4	-27247.500628651072	0.0	-313.1059435002936
7267000	-27770.123788397166	-507.5173851216451	-27262.60640327552	2591.244105918299	-574.2441059182988	8180.120305886902	136.50392614152466	0.5073728183035441	2.336410939313005	0.24874930574359794	0.22235766982772745	2.217297464635789	0.46781180217636187	21.79924814015778	1.6155718115329562E-4	1.615571811532956E-4	-27262.60640327552	0.0	-329.1211794628045
7268000	-27772.12791531639	-524.3832549922845	-27247.744660324104	2751.392722357962	-734.3927223579622	8650.802575960437	145.04247379745482	0.5073728183035441	2.336410939313005	0.24874930574359794	0.22235766982772745	2.217297464635789	0.46781180217636187	25.93003622561764	1.5318991601378755E-4	1.5318991601378747E-4	-27247.744660324104	0.0	-329.23782994076987
7269000	-27770.079036321422	-518.8728043446306	-27251.20623197679	2677.871009520755	-660.8710095207548	8505.697269727109	137.63516345098938	0.5165930613434082	2.327190696273141	0.24874930574359794	0.22235766982772745	2.217297464635789	0.46781180217636187	23.18037476721915	1.5955546332168278E-4	1.595554633216828E-4	-27251.20623197679	0.0	-336.57328327998533
7270000	-27762.78956012143	-517.5931035575335	-27245.196456563895	2645.6759925266224	-628.6759925266224	8314.613146826976	150.09801100225465	0.5041259733449057	2.2975635160128216	0.3112101504531609	0.22235766982772745	2.1798319507510517	0.4849107396103576	26.058111383774637	1.6157275209868418E-4	1.6157275209868416E-4	-27245.196456563895	0.0	-317.07133447669753
7271000	-27766.36617558158	-516.8588744245199	-27249.50730115706	2518.6247298776752	-501.62472987767524	8059.7678110145125	132.0962381989878	0.5437756786782278	2.2975635160128216	0.28954275987907474	0.2207768000297871	2.1634305057897563	0.4849107396103576	23.729156808041324	1.7157743240271185E-4	1.7157743240271188E-4	-27249.50730115706	0.0	-338.91172346777455
7272000	-27762.68211768365	-525.7308769906315	-27236.95124069302	2693.3832178686202	-676.3832178686202	8464.343615471675	167.58295267301264	0.5437756786782278	2.2975635160128216	0.28954275987907474	0.2207768000297871	2.1634305057897563	0.4849107396103576	25.223712114438985	1.563839092389352E-4	1.563839092389353E-4	-27236.95124069302	0.0	-309.4379372940787
7273000	-27764.65857814038	-525.1544122906405	-27239.50416584974	2643.1861784367015	-626.1861784367015	8295.206392667578	159.38110211230583	0.5480076533668148	2.236081330238051	0.28954275987907474	0.2339172589420918	2.1634305057897563	0.5290204917842365	28.094527787822564	1.648826999762592E-4	1.6488269997625918E-4	-27239.50416584974	0.0	-311.24109040596807
7274000	-27768.982773490094	-524.8303706897983	-27244.152402800297	2352.7076284024242	-335.70762840242423	7719.721966365442	162.8061755394885	0.539500978361029	2.321589374701479	0.28954275987907474	0.22444344886956896	2.095902946404637	0.5290204917842365	28.094527787822564	1.7375795760469402E-4	1.7375795760469397E-4	-27244.152402800297	0.0	-307.45618406920005
7275000	-27760.470896620896	-502.4945720787939	-27257.9763245421	2480.7249861649975	-463.7249861649975	7896.632527755588	146.10269024549825	0.539500978361029	2.321589374701479	0.24248518385804713	0.22444344886956896	2.1767853187384727	0.4951956954714285	21.305839773218448	1.680612184057073E-4	1.680612184057073E-4	-27257.9763245421	0.0	-315.44348873556896
7276000	-27773.93821793355	-511.24447031699015	-27262.693747616562	2501.5995876132943	-484.59958761329426	7976.278893129003	144.59599804621186	0.4890729319496454	2.3166381860352203	0.24248518385804713	0.20951139796121787	2.2470966047244665	0.4951956954714285	25.27517901769546	1.733026222636793E-4	1.7330262226367935E-4	-27262.693747616562	0.0	-317.6958706062482
7277000	-27763.45650537121	-518.1763767176953	-27245.280128653514	2518.1191521877818	-501.11915218778176	8002.747459608585	135.8198401076441	0.4890729319496454	2.2506965012890627	0.29962373403386744	0.22579369083314135	2.230814311852543	0.503998830041766	26.800718219521443	1.7063079485061215E-4	1.706307948506122E-4	-27245.280128653514	0.0	-330.37907648827667
7278000	-27759.295605136514	-508.8764958612466	-27250.419109275266	2580.270878742117	-563.270878742117	8026.499422169946	143.48049643785615	0.4890729319496454	2.2506965012890627	0.29962373403386744	0.22579369083314135	2.230814311852543	0.503998830041766	24.562721000227075	1.6959195113905843E-4	1.695919511390583E-4	-27250.419109275266	0.0	-317.9033544243076
7279000	-27768.749813285656	-517.5553551464744	-27251.194458139184	2602.532950589312	-585.5329505893119	8237.839778149384	163.31308934587284	0.5567417965784052	2.183027636660303	0.29962373403386744	0.22579369083314135	2.230814311852543	0.503998830041766	25.178887533206385	1.6689891994510004E-4	1.6689891994509998E-4	-27251.194458139184	0.0	-305.52462914983136
7280000	-27764.33645121137	-515.4891129505188	-27248.84733826085	2512.4459148289475	-495.4459148289475	7980.3525818409435	160.6452286207273	0.5608360147978717	2.2160576878203266	0.30380043482569297	0.22169947261367484	2.1936075599006943	0.503998830041766	25.178887533206385	1.7415325029607298E-4	1.7415325029607293E-4	-27248.84733826085	0.0	-306.07417847300667
7281000	-27761.17733050502	-509.27573854011325	-27251.901591964906	2600.58941052139	-583.5894105213902	8128.924969846761	141.78366210592804	0.5608360147978717	2.260723455589663	0.2591346670563566	0.22169947261367484	2.1936075599006943	0.503998830041766	23.06981468733975	1.6548395940556133E-4	1.6548395940556125E-4	-27251.901591964906	0.0	-323.0198676617606
7282000	-27761.576022893776	-516.9439428901825	-27244.632080003594	2634.2512313842426	-617.2512313842426	8180.490475465844	148.65496509982793	0.5610580491001794	2.260723455589663	0.25315848739411545	0.22169947261367484	2.1995837395629354	0.5037767957394583	27.28285669020942	1.6902896032757825E-4	1.6902896032757814E-4	-27244.632080003594	0.0	-315.3457157165387
7283000	-27764.525758153664	-510.91740637485134	-27253.608351778814	2534.1037753651403	-517.1037753651403	7918.577241233029	152.21035810102993	0.5610580491001794	2.2948357939891393	0.2295736328916421	0.21117198871667178	2.1995837395629354	0.5037767957394583	27.37232920830365	1.72693836812549E-4	1.7269383681254896E-4	-27253.608351778814	0.0	-305.57309608054226
7284000	-27765.0247343537	-501.90287582810623	-27263.121858525596	2434.324936422366	-417.32493642236614	7649.982821665766	140.44698952262604	0.5290850482683472	2.2874880411826832	0.30683960488070605	0.218519741523128	2.1542907684057035	0.5037767957394583	25.200863348399327	1.7045177165848582E-4	1.704517716584857E-4	-27263.121858525596	0.0	-312.7176820720869
7285000	-27779.708230946926	-506.73046846931754	-27272.977762477607	2205.492306090844	-188.49230609084407	7283.747117964869	155.14707928824905	0.5290850482683472	2.398894228190502	0.24333791548559802	0.1979581188560694	2.150129430563045	0.4805952586364647	24.46151506746142	1.8187863010303283E-4	1.818786301030328E-4	-27272.977762477607	0.0	-304.2461041053155
7286000	-27769.424124789744	-508.2361183673501	-27261.188006422395	2554.2651762213727	-537.2651762213727	7895.920612159599	136.8952242733228	0.5290850482683472	2.378744498234907	0.2447319072497598	0.1979581188560694	2.150129430563045	0.49935099682789785	27.02644407248596	1.777304565831196E-4	1.7773045658311964E-4	-27261.188006422395	0.0	-318.84704952422345
7287000	-27764.613128744826	-506.876131281099	-27257.736997463726	2627.974943450794	-610.974943450794	8051.08132070729	156.63419565472088	0.5290850482683472	2.378744498234907	0.2447319072497598	0.1979581188560694	2.150129430563045	0.49935099682789785	27.02644407248596	1.7524205629876913E-4	1.7524205629876905E-4	-27257.736997463726	0.0	-297.75732862441976
7288000	-27772.923110120144	-500.3712587593148	-27272.55185136083	2627.7482218340856	-610.7482218340856	8065.74320030004	157.9535980104899	0.5290850482683472	2.332888318429392	0.2447319072497598	0.1925705855384944	2.19598561036856	0.5047385301454729	23.32072391715861	1.6982779361970316E-4	1.6982779361970318E-4	-27272.55185136083	0.0	-297.4021960833836
7289000	-27765.729709728865	-501.85144412623345	-27263.87826560263	2425.463722284421	-408.4637222844208	7719.637237027838	138.2514983305723	0.5290850482683472	2.332888318429392	0.2447319072497598	0.1925705855384944	2.19598561036856	0.5047385301454729	23.32072391715861	1.8016654411694683E-4	1.801665441169469E-4	-27263.87826560263	0.0	-318.5119705344955
7290000	-27762.620589230377	-513.1758842985009	-27249.444704931877	2523.4425901238524	-506.44259012385237	7948.906524355236	141.12054220900563	0.5037726375558981	2.332888318429392	0.27004431796220896	0.1925705855384944	2.19598561036856	0.5047385301454729	25.760907187268888	1.7252616659294757E-4	1.725261665929475E-4	-27249.444704931877	0.0	-322.14272615720677
